;Ürün Kodu;Marka;Seri;Model;Araç Yılı;Kilometre;Vites Tipi;Yakıt Tipi;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Çekiş Tipi;Ortalama Yakıt Tüketimi;Depo Hacmi;Boya/Değişen Bilgisi;Fiyat
2236;23625994;Ford;Focus;1.5 TDCi Titanium;2020;80.000 km;Otomatik;Dizel;Sedan;Gri (Gümüş);1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;1 değişen, 4 boyalı;970.000
2237;23626627;Ford;Fiesta;1.5 TDCi Trend X;2017;108.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen, 1 boyalı;630.000
2238;23626183;Ford;Focus;1.6 TDCi Trend X;2017;67.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;915.000
2239;23544886;Ford;Focus;1.6 Ti-VCT Trend X;2015;138.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;815.000
2240;23626281;Ford;Focus;1.6 TDCi Titanium X;2014;210.000 km;Düz;Dizel;Sedan;Siyah;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen;880.000
2241;23626440;Ford;Focus;1.6 Titanium;2011;194.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (Gümüş);1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;2 boyalı;615.000
2242;23241840;Ford;Focus;1.5 Ti-VCT Trend X;2021;21.000 km;Düz;Benzin;Hatchback/5;Beyaz;1497 cc;123 hp;Önden Çekiş;5,8 lt;52 lt;3 değişen;885.000
2243;23264579;Ford;Fiesta;1.0 GTDi Titanium;2014;90.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;4,9 lt;42 lt;Tamamı orjinal;725.000
2245;23625585;Ford;Fiesta;1.4 TDCi Trend;2010;143.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 5 boyalı;399.000
2246;23260708;Ford;Focus;1.6 Ti-VCT Trend X;2015;46.000 km;Yarı Otomatik;Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;875.000
2248;22856087;Ford;Fiesta;1.25 Trend;2013;109.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (metalik);1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;2 değişen, 2 boyalı;555.000
2249;23621664;Ford;Fiesta;1.4 TDCi Titanium;2011;123.000 km;Düz;Dizel;Hatchback/5;Gri;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;625.000
2250;23624053;Ford;Focus;1.6 TDCi Style;2012;182.000 km;Düz;Dizel;Hatchback/5;Gri;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;1 boyalı;650.000
2251;23624417;Ford;Fiesta;1.6 Titanium;2013;134.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;1 değişen, 1 boyalı;650.000
2252;23623374;Ford;Focus;1.6 TDCi Trend X;2015;140.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;795.000
2253;23452916;Ford;C-Max;1.6 TDCi Titanium;2013;89.750 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;1 değişen, 1 boyalı;750.000
2254;22977247;Ford;Focus;1.6 TDCi Collection;2011;216.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Tamamı orjinal;575.000
2255;22761233;Ford;Focus;1.6 Ti-VCT Trend X;2013;181.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;1 boyalı;650.000
2256;23624189;Ford;Fiesta;1.4 TDCi Trend;2012;187.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;4 boyalı;490.000
2257;23624333;Ford;Focus;1.6 TDCi Trend;2010;210.000 km;Düz;Dizel;Hatchback/5;Gri;1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;550.000
2258;23624174;Ford;Focus;1.5 TDCi Titanium;2020;80.000 km;Düz;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;3,4 lt;47 lt;Belirtilmemiş;1.275.000
2259;23622186;Ford;Focus;1.6 Ti-VCT Titanium;2014;87.850 km;Yarı Otomatik;Benzin;Sedan;Gri (Gümüş);1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;825.000
2260;23623660;Ford;Focus;1.5 TDCi Titanium;2019;95.080 km;Düz;Dizel;Sedan;Gri;1500 cc;120 hp;Önden Çekiş;3,4 lt;47 lt;Tamamı orjinal;1.150.000
2261;23622894;Ford;Fusion;1.4 TDCi Collection;2011;140.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1399 cc;68 hp;Önden Çekiş;4,5 lt;45 lt;Belirtilmemiş;535.000
2262;23623562;Ford;Fiesta;1.5 TDCi Trend;2013;188.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen, 5 boyalı;565.000
2263;23623844;Ford;Focus;1.5 TDCi Trend X;2019;80.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Tamamı orjinal;985.000
2264;23621658;Ford;Fiesta;1.4 Titanium X;2012;171.000 km;Otomatik;LPG & Benzin;Hatchback/5;Beyaz;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;Belirtilmemiş;625.000
2265;23622188;Ford;Focus;1.6 TDCi Trend;2013;236.000 km;Düz;Dizel;Sedan;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;8 boyalı;599.999
2266;23622664;Ford;Focus;1.5 TDCi Trend X;2016;77.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;1 değişen, 3 boyalı;885.000
2267;23623882;Ford;Focus;1.6 Ti-VCT Trend X;2013;223.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;Tamamı orjinal;705.000
2268;23622212;Ford;Focus;1.6 Ti-VCT Trend X;2018;61.800 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;910.000
2269;23622110;Ford;Focus;1.6 TDCi Collection;2011;183.000 km;Düz;Dizel;Sedan;Mavi (metalik);1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;2 değişen, 2 boyalı;550.000
2270;23623824;Ford;Fiesta;1.0 Titanium;2017;36.000 km;Yarı Otomatik;Benzin;Hatchback/5;Gri (Gümüş);998 cc;100 hp;Önden Çekiş;5,2 lt;42 lt;2 değişen, 1 boyalı;865.000
2271;23621703;Ford;Focus;1.5 TDCi Trend X;2017;73.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Belirtilmemiş;932.000
2272;23622152;Ford;Focus;1.6 Ti-VCT Style Plus;2011;223.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (Gümüş);1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;3 değişen, 1 boyalı;630.000
2273;23623062;Ford;Fiesta;1.4 TDCi Titanium;2012;118.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;563.000
2274;23621714;Ford;Fiesta;1.25 Trend;2010;267.000 km;Düz;LPG & Benzin;Hatchback/5;Gri;1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;1 değişen, 6 boyalı;430.000
2275;23622977;Ford;Focus;1.5 Ti-VCT Trend X;2020;36.000 km;Düz;Benzin;Hatchback/5;Gri;1497 cc;123 hp;Önden Çekiş;5,8 lt;52 lt;Tamamı orjinal;970.000
2276;23622808;Ford;Fiesta;1.4 TDCi Titanium;2011;196.000 km;Düz;Dizel;Hatchback/5;Bordo;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;520.000
2277;23623458;Ford;Focus;1.6 TDCi Collection;2011;227.000 km;Düz;Dizel;Sedan;Füme;1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;1 değişen, 10 boyalı;350.000
2278;23623359;Ford;Focus;1.6 TDCi Trend X;2015;149.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;760.000
2279;23621118;Ford;Focus;1.6 Ti-VCT Trend X;2013;85.000 km;Yarı Otomatik;Benzin;Sedan;Gri;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;810.000
2280;23621672;Ford;Focus;1.6 Ti-VCT Style;2014;106.000 km;Düz;LPG & Benzin;Sedan;Gri;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;1 değişen, 4 boyalı;679.000
2281;22861761;Ford;Fiesta;1.4 TDCi Trend;2012;248.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen;515.000
2282;23465183;Ford;C-Max;1.6 TDCi Trend;2013;118.000 km;Düz;Dizel;MPV;Gri;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;9 boyalı;750.000
2283;23481299;Ford;Focus;1.6 TDCi Titanium;2014;210.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen, 2 boyalı;732.000
2284;23175133;Ford;Focus;1.6 Ti-VCT Trend X;2013;162.000 km;Düz;LPG & Benzin;Sedan;Gri;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;735.000
2285;23174604;Ford;Fiesta;1.4 TDCi Trend;2011;235.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;512.500
2286;23465372;Ford;Focus;1.6 TDCi Collection;2011;95.000 km;Düz;Dizel;Sedan;Gri;1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;Tamamı orjinal;698.500
2288;18778969;Ford;Focus;1.6 Comfort;2011;232.000 km;Otomatik;LPG & Benzin;Hatchback/5;Gri;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;2 değişen, 8 boyalı;560.000
2289;22603119;Ford;Focus;1.6 Ti-VCT Trend X;2016;92.000 km;Düz;Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;835.000
2291;23600014;Ford;Fiesta;1.25 My Fiesta;2011;170.000 km;Düz;Benzin;Hatchback/5;Yeşil;1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;1 değişen, 6 boyalı;425.000
2292;22823311;Ford;Focus;1.6 TDCi Titanium X;2013;124.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;885.000
2293;22793389;Ford;Focus;1.6 TDCi Titanium;2010;137.000 km;Düz;Dizel;Sedan;Gri;1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;1 boyalı;680.000
2294;23621527;Ford;Fiesta;1.25 My Fiesta;2012;78.898 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;Tamamı orjinal;560.000
2295;22878146;Ford;Fiesta;1.6 Titanium;2013;121.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;7 boyalı;620.000
2296;23621098;Ford;Focus;1.6 TDCi Style;2012;189.000 km;Düz;Dizel;Station wagon;Gri (Gümüş);1560 cc;115 hp;Önden Çekiş;5,3 lt;53 lt;2 boyalı;740.000
2298;23620851;Ford;Fiesta;1.25 Trend X;2014;125.000 km;Düz;Benzin;Hatchback/5;Kırmızı;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;7 boyalı;490.000
2299;23620756;Ford;Focus;1.6 TDCi Titanium;2010;205.000 km;Düz;Dizel;Sedan;Füme;1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;4 boyalı;605.000
2301;23497027;Ford;C-Max;1.6 TDCi Titanium;2012;160.555 km;Düz;Dizel;MPV;Gri;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;1 boyalı;712.000
2302;23620413;Ford;Fiesta;1.4 TDCi Trend;2010;247.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;455.000
2303;22802842;Ford;Fiesta;1.25 Trend;2013;202.500 km;Düz;LPG & Benzin;Hatchback/5;Gri;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;1 değişen, 2 boyalı;535.000
2304;23620152;Ford;Fiesta;1.25 Trend;2013;187.000 km;Düz;Benzin;Hatchback/5;Gri (metalik);1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;1 değişen, 1 boyalı;525.000
2305;23620089;Ford;Focus;1.6 Ti-VCT Trend X;2013;145.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Lacivert;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;5 boyalı;645.000
2307;23620243;Ford;Fiesta;1.5 TDCi Trend X;2015;182.500 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Belirtilmemiş;575.000
2308;23585145;Ford;Focus;1.6 TDCi Trend X;2013;120.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;2 değişen, 5 boyalı;665.000
2309;23620101;Ford;C-Max;1.6 TDCi Trend;2012;295.000 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Tamamı orjinal;640.000
2310;23620004;Ford;Focus;1.5 TDCi Titanium;2017;77.550 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Belirtilmemiş;1.075.000
2311;23619913;Ford;Fusion;1.4 TDCi Collection;2011;117.000 km;Düz;Dizel;Hatchback/5;Siyah;1399 cc;68 hp;Önden Çekiş;4,5 lt;45 lt;Belirtilmemiş;525.000
2312;23256050;Ford;Fiesta;1.5 TDCi Trend X;2016;185.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;625.000
2313;23619526;Ford;Focus;1.6 TDCi Trend X;2013;191.000 km;Düz;Dizel;Sedan;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen, 1 boyalı;680.000
2314;23619600;Ford;Focus;1.6 TDCi Trend X;2015;257.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;1 değişen, 1 boyalı;640.000
2315;23252992;Ford;Fiesta;1.4 TDCi Titanium X;2010;240.000 km;Düz;Dizel;Hatchback/5;Siyah;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;555.000
2316;23619364;Ford;Fiesta;1.0 GTDi Black;2015;95.000 km;Düz;Benzin;Hatchback/3;Siyah;999 cc;140 hp;Önden Çekiş;4,5 lt;42 lt;1 değişen;610.000
2317;23616418;Ford;Focus;1.6 TDCi Style;2013;178.000 km;Düz;Dizel;Sedan;Siyah;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;675.000
2318;22806516;Ford;Fiesta;1.5 TDCi Titanium X;2013;145.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;2 boyalı;610.000
2319;23618839;Ford;Focus;1.6 TDCi Titanium;2010;218.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;1 değişen, 4 boyalı;590.000
2320;23254770;Ford;Focus;1.6 Ti-VCT Trend;2012;160.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;1 değişen, 3 boyalı;640.000
2321;23255711;Ford;Focus;1.6 Ti-VCT Style;2014;161.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;815.000
2322;23255142;Ford;Focus;1.5 TDCi Trend X;2016;108.500 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;945.000
2323;23617168;Ford;Focus;1.6 TDCi Trend X;2013;279.000 km;Düz;Dizel;Hatchback/5;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;625.000
2324;23616219;Ford;Focus;1.6 TDCi Trend X;2017;71.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;830.000
2325;23616651;Ford;Focus;1.6 TDCi Trend X;2014;98.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;860.000
2326;23618463;Ford;Focus;1.6 TDCi Trend X;2013;134.000 km;Düz;Dizel;Station wagon;Gri (Gümüş);1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;1 değişen;640.000
2327;23618106;Ford;Focus;1.6 TDCi Trend X;2011;270.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;110 hp;Önden Çekiş;4,8 lt;55 lt;3 değişen, 4 boyalı;527.000
2328;23615997;Ford;Fiesta;1.25 Trend;2014;72.500 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;Tamamı orjinal;625.000
2329;23615942;Ford;Focus;1.6 Comfort;2011;211.462 km;Otomatik;LPG & Benzin;Sedan;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;1 değişen, 3 boyalı;615.000
2330;23617086;Ford;Focus;1.6 Ti-VCT Titanium;2011;147.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;4 boyalı;745.000
2331;23260537;Ford;B-Max;1.5 TDCi Titanium;2013;118.600 km;Düz;Dizel;MPV;Şampanya;1498 cc;75 hp;Önden Çekiş;4,1 lt;48 lt;1 değişen, 2 boyalı;610.000
2332;23256735;Ford;Focus;1.5 Ti-VCT Trend X;2021;27.000 km;Otomatik;Benzin;Sedan;Gri (Gümüş);1497 cc;123 hp;Önden Çekiş;6,5 lt;52 lt;Tamamı orjinal;1.050.000
2333;23617503;Ford;Focus;1.6 Ti-VCT Style;2011;211.000 km;Düz;Benzin;Hatchback/5;Siyah;1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;2 boyalı;630.000
2334;23616024;Ford;Fiesta;1.4 TDCi My Fiesta;2011;183.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 6 boyalı;515.000
2335;23616970;Ford;Fiesta;1.4 TDCi Trend;2012;191.000 km;Düz;Dizel;Hatchback/5;Gri;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;510.000
2336;23616800;Ford;Fiesta;1.0 GTDi Titanium;2013;97.500 km;Düz;Benzin;Hatchback/5;Mavi;999 cc;100 hp;Önden Çekiş;4,5 lt;42 lt;5 boyalı;600.000
2337;23617751;Ford;Focus;1.6 TDCi Trend X;2012;160.000 km;Düz;Dizel;Sedan;Siyah;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;710.000
2338;23615525;Ford;Fiesta;1.25 Trend X;2015;65.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;Tamamı orjinal;700.000
2339;23615460;Ford;Fiesta;1.4 Titanium;2011;218.000 km;Düz;Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;5,7 lt;42 lt;Tamamı boyalı;460.000
2340;23617608;Ford;Focus;1.6 TDCi Titanium;2011;134.000 km;Düz;Dizel;Sedan;Füme;1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;728.000
2342;23618022;Ford;B-Max;1.6 Titanium;2013;149.000 km;Yarı Otomatik;LPG & Benzin;MPV;Beyaz;1596 cc;105 hp;Önden Çekiş;6,2 lt;48 lt;6 boyalı;653.000
2343;23615852;Ford;B-Max;1.5 TDCi Titanium;2016;54.000 km;Düz;Dizel;MPV;Beyaz;1498 cc;95 hp;Önden Çekiş;4 lt;48 lt;Tamamı orjinal;775.000
2344;23615869;Ford;Focus;1.6 TDCi Trend X;2016;46.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;55 lt;Tamamı orjinal;915.000
2345;23616477;Ford;Focus;1.6 Ti-VCT Trend X;2014;68.000 km;Düz;Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;Tamamı orjinal;815.000
2346;23618101;Ford;Focus;1.5 TDCi Style;2015;150.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Belirtilmemiş;775.000
2347;23615925;Ford;Focus;1.6 Ti-VCT Style;2012;106.000 km;Yarı Otomatik;LPG & Benzin;Station wagon;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;1 değişen, 2 boyalı;730.000
2348;23616271;Ford;Focus;1.6 TDCi Trend;2013;124.500 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;735.000
2349;23615886;Ford;Focus;1.6 TDCi Trend;2013;242.297 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;635.000
2350;23617220;Ford;Fiesta;1.4 TDCi Trend;2011;133.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;530.000
2351;23616794;Ford;Focus;1.5 Ti-VCT Trend X;2019;47.000 km;Düz;Benzin;Sedan;Füme;1497 cc;123 hp;Önden Çekiş;5,8 lt;52 lt;1 boyalı;1.050.000
2352;23615636;Ford;Focus;1.6 Trend X;2015;205.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;5 boyalı;675.000
2353;23616958;Ford;Focus;1.6 Ti-VCT Style;2016;135.250 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;5 boyalı;780.000
2354;23616223;Ford;Focus;1.6 TDCi Trend X;2013;158.000 km;Düz;Dizel;Hatchback/5;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;699.000
2355;23615902;Ford;Focus;1.6 TDCi Trend;2013;197.000 km;Düz;Dizel;Sedan;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;620.000
2356;23618050;Ford;Fiesta;1.25 My Fiesta;2012;180.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;Belirtilmemiş;479.000
2357;23165815;Ford;Fiesta;1.4 TDCi Titanium;2012;195.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;588.000
2358;23459843;Ford;Focus;1.6 TDCi Comfort;2012;189.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;575.000
2362;23178649;Ford;Focus;1.5 TDCi Trend X;2020;64.250 km;Otomatik;Dizel;Sedan;Mavi (metalik);1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;1 boyalı;1.045.000
2363;23162506;Ford;C-Max;1.6 TDCi Titanium X;2012;167.000 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Tamamı orjinal;745.000
2366;23176638;Ford;Focus;1.6 TDCi Trend X;2013;181.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;699.000
2367;23249206;Ford;Focus;1.6 TDCi Trend X;2017;151.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;800.000
2369;23615302;Ford;Focus;1.6 Comfort;2011;163.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Tamamı orjinal;620.000
2370;23615247;Ford;Focus;1.6 TDCi Titanium X;2010;131.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;570.000
2371;23615343;Ford;Fiesta;1.5 TDCi Titanium;2016;132.500 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 boyalı;655.000
2372;23615221;Ford;Fiesta;1.0 GTDi Titanium;2015;151.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;4,9 lt;42 lt;1 boyalı;725.000
2373;23615192;Ford;Fiesta;1.6 Titanium;2014;58.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;Tamamı orjinal;735.000
2374;23615185;Ford;Focus;1.6 TDCi Style;2015;153.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;810.000
2375;23614923;Ford;Fiesta;1.4 TDCi Trend;2012;143.000 km;Düz;Dizel;Hatchback/5;Gri;1399 cc;70 hp;Önden Çekiş;4,3 lt;45 lt;3 değişen, 1 boyalı;500.000
2376;23614863;Ford;Focus;1.5 Ti-VCT Trend X;2021;37.000 km;Düz;Benzin;Hatchback/5;Mavi (metalik);1497 cc;123 hp;Önden Çekiş;5,8 lt;52 lt;Tamamı orjinal;930.000
2377;23615155;Ford;Focus;1.6 TDCi Trend X;2014;230.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;55 lt;1 değişen, 1 boyalı;749.000
2378;23614611;Ford;Focus;1.6 TDCi Collection;2011;160.000 km;Düz;Dizel;Hatchback/5;Siyah;1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Belirtilmemiş;555.000
